Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10902668,86,slowbro,TANK,1.00,latias,TANK,0.82,OFFENSIVE_DIS,scald,1.51,0.82
battle-gen9nationaldex-10902668,87,slowbro,TANK,1.00,latias,TANK,0.72,OFFENSIVE_DIS,scald,1.51,0.72
battle-gen9nationaldex-10902668,88,slowbro,TANK,1.00,latias,TANK,0.63,OFFENSIVE_DIS,scald,1.51,0.63
battle-gen9nationaldex-10902668,89,slowbro,TANK,1.00,latias,TANK,0.53,OFFENSIVE_DIS,scald,1.51,0.53
battle-gen9nationaldex-10902668,90,slowbro,TANK,1.00,latias,TANK,0.40,OFFENSIVE_DIS,teleport,1.51,0.40
battle-gen9nationaldex-10902668,90,slowbro,TANK,1.00,latias,TANK,0.40,OFFENSIVE_DIS,SWITCH->kommoo,1.51,0.40
battle-gen9nationaldex-10902668,91,kommoo,TANK,0.51,latias,TANK,0.40,VOLATILE,clangingscales,1.51,0.40
battle-gen9nationaldex-10902677,87,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,toxic,1.00,1.00
battle-gen9nationaldex-10902677,88,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,1.00,1.00
battle-gen9nationaldex-10902677,89,gliscor,TANK,0.88,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.88,1.00
battle-gen9nationaldex-10902677,90,gliscor,TANK,0.75,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.75,1.00
battle-gen9nationaldex-10902677,91,gliscor,TANK,0.62,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.62,1.00
battle-gen9nationaldex-10902677,92,gliscor,TANK,0.50,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.50,1.00
battle-gen9nationaldex-10902677,93,gliscor,TANK,0.38,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.38,1.00
battle-gen9nationaldex-10902677,94,gliscor,TANK,0.25,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.25,1.00
battle-gen9nationaldex-10902818,122,amoonguss,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,clearsmog,1.00,1.00
battle-gen9nationaldex-10902818,123,amoonguss,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,clearsmog,1.00,1.00
battle-gen9nationaldex-10902818,124,amoonguss,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,spore,1.00,1.00
battle-gen9nationaldex-10902818,125,amoonguss,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,spore,1.00,1.00
battle-gen9nationaldex-10902818,126,amoonguss,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,struggle,1.00,1.00
battle-gen9nationaldex-10902818,127,amoonguss,TANK,0.81,toxapex,TANK,1.00,NEUTRAL,struggle,0.81,1.00
battle-gen9nationaldex-10902818,128,amoonguss,TANK,0.62,garganacl,TANK,0.90,OFFENSIVE_ADV,struggle,0.62,1.90
battle-gen9nationaldex-10902818,129,amoonguss,TANK,0.40,garganacl,TANK,0.97,OFFENSIVE_ADV,struggle,0.40,1.97
battle-gen9nationaldex-10902828,108,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,1.00
battle-gen9nationaldex-10902828,109,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,1.00,1.00
battle-gen9nationaldex-10902828,110,gliscor,TANK,0.88,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.88,1.00
battle-gen9nationaldex-10902828,111,gliscor,TANK,0.75,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.75,1.00
battle-gen9nationaldex-10902828,112,gliscor,TANK,0.62,gliscor,TANK,0.98,OFFENSIVE_DIS,struggle,0.62,0.98
battle-gen9nationaldex-10902828,113,gliscor,TANK,0.50,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.50,1.00
battle-gen9nationaldex-10902828,114,gliscor,TANK,0.38,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.38,1.00
battle-gen9nationaldex-10902828,115,gliscor,TANK,0.25,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.25,1.00
battle-gen9nationaldex-10902865,74,hippowdon,TANK,0.64,landorustherian,SWEEPER,0.16,OFFENSIVE_DIS,slackoff,0.64,1.16
battle-gen9nationaldex-10902865,75,hippowdon,TANK,0.94,clefable,TANK,1.00,NEUTRAL,whirlwind,0.94,1.16
battle-gen9nationaldex-10902865,76,hippowdon,TANK,0.70,landorustherian,SWEEPER,0.04,OFFENSIVE_DIS,slackoff,0.70,1.04
battle-gen9nationaldex-10902865,77,hippowdon,TANK,1.00,clefable,TANK,1.00,NEUTRAL,whirlwind,1.00,1.04
battle-gen9nationaldex-10902865,78,hippowdon,TANK,0.78,clefable,TANK,1.00,NEUTRAL,whirlwind,0.78,1.00
battle-gen9nationaldex-10902865,79,hippowdon,TANK,0.55,clefable,TANK,1.00,NEUTRAL,whirlwind,0.55,1.00
battle-gen9nationaldex-10902865,80,hippowdon,TANK,0.30,clefable,TANK,1.00,NEUTRAL,whirlwind,0.30,1.00
battle-gen9nationaldex-10902865,81,hippowdon,TANK,0.06,clefable,TANK,1.00,NEUTRAL,whirlwind,0.06,1.00
battle-gen9nationaldex-10902888,80,rotomwash,TANK,0.28,gliscor,TANK,1.00,VOLATILE,painsplit,0.28,1.11
battle-gen9nationaldex-10902888,81,rotomwash,TANK,0.19,altariamega,TANK,0.08,CRITICAL_DIS,voltswitch,0.19,1.08
battle-gen9nationaldex-10902888,82,rotomwash,TANK,0.26,gliscor,TANK,1.00,VOLATILE,painsplit,0.26,1.08
battle-gen9nationaldex-10902888,83,rotomwash,TANK,0.16,altariamega,TANK,0.05,CRITICAL_DIS,voltswitch,0.16,1.05
battle-gen9nationaldex-10902888,84,rotomwash,TANK,0.23,gliscor,TANK,1.00,VOLATILE,painsplit,0.23,1.05
battle-gen9nationaldex-10902888,85,rotomwash,TANK,0.13,altariamega,TANK,0.02,CRITICAL_DIS,voltswitch,0.13,1.02
battle-gen9nationaldex-10902888,86,rotomwash,TANK,0.19,gliscor,TANK,1.00,VOLATILE,painsplit,0.19,1.02
battle-gen9nationaldex-10902888,87,rotomwash,TANK,0.10,gliscor,TANK,1.00,VOLATILE,painsplit,0.10,1.00
battle-gen9nationaldex-10902962,92,toxapex,TANK,1.00,manaphy,TANK,1.00,STALEMATE,haze,1.00,1.00
battle-gen9nationaldex-10902962,93,toxapex,TANK,1.00,manaphy,TANK,1.00,STALEMATE,haze,1.00,1.00
battle-gen9nationaldex-10902962,94,toxapex,TANK,1.00,manaphy,TANK,1.00,STALEMATE,haze,1.00,1.00
battle-gen9nationaldex-10902962,95,toxapex,TANK,1.00,manaphy,TANK,1.00,STALEMATE,toxic,1.00,1.00
battle-gen9nationaldex-10902962,96,toxapex,TANK,1.00,manaphy,TANK,0.94,STALEMATE,haze,1.00,0.94
battle-gen9nationaldex-10902962,97,toxapex,TANK,0.70,manaphy,TANK,0.82,CRITICAL_DIS,scald,0.70,0.82
battle-gen9nationaldex-10902962,98,toxapex,TANK,0.43,manaphy,TANK,0.56,CRITICAL_DIS,scald,0.43,0.56
battle-gen9nationaldex-10902962,99,toxapex,TANK,0.13,manaphy,TANK,0.25,CRITICAL_DIS,scald,0.13,0.25
battle-gen9nationaldex-10902978,84,gliscor,TANK,1.00,quagsire,TANK,0.68,DEFENSIVE_DIS,earthquake,1.00,0.68
battle-gen9nationaldex-10902978,85,gliscor,TANK,1.00,quagsire,TANK,0.50,DEFENSIVE_DIS,earthquake,1.00,0.50
battle-gen9nationaldex-10902978,86,gliscor,TANK,1.00,quagsire,TANK,0.32,DEFENSIVE_DIS,uturn,1.00,0.32
battle-gen9nationaldex-10902978,87,gliscor,TANK,1.00,quagsire,TANK,0.26,DEFENSIVE_DIS,uturn,1.00,0.26
battle-gen9nationaldex-10902978,88,gliscor,TANK,1.00,quagsire,TANK,0.21,DEFENSIVE_DIS,uturn,1.00,0.21
battle-gen9nationaldex-10902978,89,gliscor,TANK,1.00,quagsire,TANK,0.17,DEFENSIVE_DIS,uturn,1.00,0.17
battle-gen9nationaldex-10902978,90,gliscor,TANK,1.00,quagsire,TANK,0.13,DEFENSIVE_DIS,uturn,1.00,0.13
battle-gen9nationaldex-10902978,91,gliscor,TANK,1.00,quagsire,TANK,0.07,DEFENSIVE_DIS,uturn,1.00,0.07
battle-gen9nationaldex-10903017,73,blissey,TANK,0.72,serperior,TANK,0.94,OFFENSIVE_ADV,icebeam,0.72,1.69
battle-gen9nationaldex-10903017,74,blissey,TANK,0.72,serperior,TANK,0.60,OFFENSIVE_ADV,icebeam,0.72,1.35
battle-gen9nationaldex-10903017,75,blissey,TANK,0.72,serperior,TANK,0.31,OFFENSIVE_ADV,icebeam,0.72,1.06
battle-gen9nationaldex-10903017,76,blissey,TANK,0.72,magnezone,TANK,0.16,OFFENSIVE_DIS,icebeam,0.72,0.75
battle-gen9nationaldex-10903017,77,blissey,TANK,0.72,magnezone,TANK,0.16,OFFENSIVE_DIS,icebeam,0.72,0.69
battle-gen9nationaldex-10903017,78,blissey,TANK,0.72,magnezone,TANK,0.16,OFFENSIVE_DIS,icebeam,0.72,0.16
battle-gen9nationaldex-10903017,79,blissey,TANK,0.54,magnezone,TANK,0.16,OFFENSIVE_DIS,icebeam,0.54,0.16
battle-gen9nationaldex-10903017,80,blissey,TANK,0.38,magnezone,TANK,0.06,OFFENSIVE_DIS,icebeam,0.38,0.06
battle-gen9nationaldex-10903036,83,gliscor,TANK,1.00,dubwool,TANK,0.43,NEUTRAL,facade,1.47,0.43
battle-gen9nationaldex-10903036,84,gliscor,TANK,1.00,dubwool,TANK,0.39,NEUTRAL,facade,1.47,0.39
battle-gen9nationaldex-10903036,85,gliscor,TANK,1.00,dubwool,TANK,0.36,NEUTRAL,facade,1.47,0.36
battle-gen9nationaldex-10903036,86,gliscor,TANK,1.00,dubwool,TANK,0.33,NEUTRAL,facade,1.47,0.33
battle-gen9nationaldex-10903036,87,gliscor,TANK,1.00,dubwool,TANK,0.30,NEUTRAL,facade,1.47,0.30
battle-gen9nationaldex-10903036,88,gliscor,TANK,1.00,dubwool,TANK,0.27,NEUTRAL,facade,1.47,0.27
battle-gen9nationaldex-10903036,89,gliscor,TANK,1.00,dubwool,TANK,0.09,NEUTRAL,SWITCH->pecharunt,1.47,0.09
battle-gen9nationaldex-10903036,90,pecharunt,TANK,0.47,dubwool,TANK,0.09,DEFENSIVE_ADV,malignantchain,1.47,0.09
battle-gen9nationaldex-10903099,143,slowbro,TANK,0.51,gliscor,TANK,0.21,OFFENSIVE_ADV,icebeam,0.51,1.09
battle-gen9nationaldex-10903099,144,slowbro,TANK,0.23,slowbro,TANK,0.88,STALEMATE,slackoff,0.23,0.88
battle-gen9nationaldex-10903099,145,slowbro,TANK,0.67,slowbro,TANK,0.82,STALEMATE,slackoff,0.67,0.82
battle-gen9nationaldex-10903099,146,slowbro,TANK,0.94,slowbro,TANK,0.76,STALEMATE,scald,0.94,0.76
battle-gen9nationaldex-10903099,147,slowbro,TANK,0.65,slowbro,TANK,0.56,STALEMATE,slackoff,0.65,0.56
battle-gen9nationaldex-10903099,148,slowbro,TANK,0.94,slowbro,TANK,0.50,STALEMATE,scald,0.94,0.50
battle-gen9nationaldex-10903099,149,slowbro,TANK,0.88,slowbro,TANK,0.30,STALEMATE,scald,0.88,0.30
battle-gen9nationaldex-10903099,150,slowbro,TANK,0.43,slowbro,TANK,0.09,STALEMATE,scald,0.43,0.09
battle-gen9nationaldex-10903291,118,gliscor,TANK,1.00,gliscor,TANK,0.42,NEUTRAL,facade,1.33,0.42
battle-gen9nationaldex-10903291,119,gliscor,TANK,1.00,gliscor,TANK,0.30,NEUTRAL,facade,1.33,0.30
battle-gen9nationaldex-10903291,120,gliscor,TANK,1.00,gliscor,TANK,0.19,NEUTRAL,SWITCH->pecharunt,1.33,0.19
battle-gen9nationaldex-10903291,121,pecharunt,TANK,0.33,gliscor,TANK,0.32,DEFENSIVE_DIS,partingshot,1.33,0.32
battle-gen9nationaldex-10903291,121,pecharunt,TANK,0.33,gliscor,TANK,0.32,DEFENSIVE_DIS,SWITCH->gliscor,1.33,0.32
battle-gen9nationaldex-10903291,122,gliscor,TANK,1.00,gliscor,TANK,0.44,NEUTRAL,facade,1.33,0.44
battle-gen9nationaldex-10903291,123,gliscor,TANK,1.00,gliscor,TANK,0.32,NEUTRAL,facade,1.33,0.32
battle-gen9nationaldex-10903291,124,gliscor,TANK,1.00,gliscor,TANK,0.19,NEUTRAL,facade,1.33,0.19
battle-gen9nationaldex-10903319,107,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,recover,1.00,1.00
battle-gen9nationaldex-10903319,108,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,recover,1.00,1.00
battle-gen9nationaldex-10903319,109,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,recover,1.00,1.00
battle-gen9nationaldex-10903319,110,toxapex,TANK,1.00,clefable,TANK,1.00,DEFENSIVE_ADV,recover,1.00,1.00
battle-gen9nationaldex-10903319,111,toxapex,TANK,1.00,clefable,TANK,0.81,DEFENSIVE_ADV,recover,1.00,0.81
battle-gen9nationaldex-10903319,112,toxapex,TANK,1.00,clefable,TANK,0.62,DEFENSIVE_ADV,recover,1.00,0.62
battle-gen9nationaldex-10903319,113,toxapex,TANK,1.00,clefable,TANK,0.43,DEFENSIVE_ADV,haze,1.00,0.43
battle-gen9nationaldex-10903319,114,toxapex,TANK,1.00,clefable,TANK,0.24,DEFENSIVE_ADV,haze,1.00,0.24
battle-gen9nationaldex-10903335,74,latias,TANK,0.52,heatran,TANK,0.04,OFFENSIVE_DIS,roost,1.52,0.04
battle-gen9nationaldex-10903335,75,latias,TANK,1.00,heatran,TANK,0.04,OFFENSIVE_DIS,calmmind,2.00,0.04
battle-gen9nationaldex-10903335,76,latias,TANK,1.00,heatran,TANK,0.04,OFFENSIVE_DIS,calmmind,2.00,0.04
battle-gen9nationaldex-10903335,77,latias,TANK,1.00,heatran,TANK,0.04,OFFENSIVE_DIS,calmmind,2.00,0.04
battle-gen9nationaldex-10903335,78,latias,TANK,1.00,heatran,TANK,0.04,OFFENSIVE_DIS,calmmind,2.00,0.04
battle-gen9nationaldex-10903335,79,latias,TANK,1.00,heatran,TANK,0.04,OFFENSIVE_DIS,calmmind,2.00,0.04
battle-gen9nationaldex-10903335,80,latias,TANK,1.00,heatran,TANK,0.04,OFFENSIVE_DIS,SWITCH->tyranitar,2.00,0.04
battle-gen9nationaldex-10903335,81,tyranitar,TANK,0.54,heatran,TANK,0.04,VOLATILE,crunch,1.54,0.04
battle-gen9nationaldex-10903436,124,blissey,TANK,1.00,blissey,TANK,1.00,NEUTRAL,calmmind,1.00,1.00
battle-gen9nationaldex-10903436,125,blissey,TANK,1.00,blissey,TANK,1.00,NEUTRAL,calmmind,1.00,1.00
battle-gen9nationaldex-10903436,126,blissey,TANK,1.00,blissey,TANK,1.00,NEUTRAL,calmmind,1.00,1.00
battle-gen9nationaldex-10903436,127,blissey,TANK,1.00,blissey,TANK,1.00,NEUTRAL,calmmind,1.00,1.00
battle-gen9nationaldex-10903436,128,blissey,TANK,0.99,blissey,TANK,0.75,NEUTRAL,calmmind,0.99,0.75
battle-gen9nationaldex-10903436,129,blissey,TANK,0.99,blissey,TANK,0.75,NEUTRAL,calmmind,0.99,0.75
battle-gen9nationaldex-10903436,130,blissey,TANK,0.98,blissey,TANK,0.50,NEUTRAL,calmmind,0.98,0.50
battle-gen9nationaldex-10903436,131,blissey,TANK,0.96,blissey,TANK,0.25,NEUTRAL,calmmind,0.96,0.25
battle-gen9nationaldex-10903437,82,toxapex,TANK,1.00,slowkinggalar,TANK,0.46,DEFENSIVE_DIS,haze,1.00,0.46
battle-gen9nationaldex-10903437,83,toxapex,TANK,0.46,slowkinggalar,TANK,0.40,DEFENSIVE_DIS,recover,0.46,0.40
battle-gen9nationaldex-10903437,84,toxapex,TANK,0.96,slowkinggalar,TANK,0.33,DEFENSIVE_DIS,haze,0.96,0.33
battle-gen9nationaldex-10903437,85,toxapex,TANK,0.96,slowkinggalar,TANK,0.27,DEFENSIVE_DIS,haze,0.96,0.27
battle-gen9nationaldex-10903437,86,toxapex,TANK,0.43,slowkinggalar,TANK,0.21,DEFENSIVE_DIS,recover,0.43,0.21
battle-gen9nationaldex-10903437,87,toxapex,TANK,0.82,slowkinggalar,TANK,0.15,DEFENSIVE_DIS,recover,0.82,0.15
battle-gen9nationaldex-10903437,88,toxapex,TANK,0.84,slowkinggalar,TANK,0.09,DEFENSIVE_DIS,recover,0.84,0.09
battle-gen9nationaldex-10903437,89,toxapex,TANK,0.89,slowkinggalar,TANK,0.03,DEFENSIVE_DIS,haze,0.89,0.03
battle-gen9nationaldex-10903443,128,gliscor,TANK,1.00,skarmory,TANK,1.00,OFFENSIVE_DIS,earthquake,1.00,1.00
battle-gen9nationaldex-10903443,129,gliscor,TANK,1.00,skarmory,TANK,1.00,OFFENSIVE_DIS,roost,1.00,1.00
battle-gen9nationaldex-10903443,130,gliscor,TANK,1.00,skarmory,TANK,1.00,OFFENSIVE_DIS,roost,1.00,1.00
battle-gen9nationaldex-10903443,131,gliscor,TANK,1.00,skarmory,TANK,1.00,OFFENSIVE_DIS,roost,1.00,1.00
battle-gen9nationaldex-10903443,132,gliscor,TANK,1.00,skarmory,TANK,1.00,OFFENSIVE_DIS,struggle,1.00,1.00
battle-gen9nationaldex-10903443,133,gliscor,TANK,0.71,skarmory,TANK,0.98,OFFENSIVE_DIS,struggle,0.71,0.98
battle-gen9nationaldex-10903443,134,gliscor,TANK,0.42,skarmory,TANK,0.96,OFFENSIVE_DIS,struggle,0.42,0.96
battle-gen9nationaldex-10903443,135,gliscor,TANK,0.13,skarmory,TANK,0.94,OFFENSIVE_DIS,struggle,0.13,0.94
battle-gen9nationaldex-10903467,77,toxapex,TANK,0.00,garganacl,TANK,0.00,OFFENSIVE_ADV,SWITCH->dondozo,0.94,0.74
battle-gen9nationaldex-10903467,78,dondozo,TANK,0.94,dondozo,TANK,0.74,STALEMATE,wavecrash,0.94,0.74
battle-gen9nationaldex-10903467,79,dondozo,TANK,0.94,dondozo,TANK,0.64,STALEMATE,wavecrash,0.94,0.64
battle-gen9nationaldex-10903467,80,dondozo,TANK,0.92,dondozo,TANK,0.53,STALEMATE,wavecrash,0.92,0.53
battle-gen9nationaldex-10903467,81,dondozo,TANK,0.91,dondozo,TANK,0.43,STALEMATE,wavecrash,0.91,0.43
battle-gen9nationaldex-10903467,82,dondozo,TANK,0.89,dondozo,TANK,0.32,STALEMATE,wavecrash,0.89,0.32
battle-gen9nationaldex-10903467,83,dondozo,TANK,0.88,dondozo,TANK,0.21,STALEMATE,wavecrash,0.88,0.21
battle-gen9nationaldex-10903467,84,dondozo,TANK,0.87,dondozo,TANK,0.11,STALEMATE,wavecrash,0.87,0.11
battle-gen9nationaldex-10903494,116,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,2.00
battle-gen9nationaldex-10903494,117,gliscor,TANK,1.00,slowbro,TANK,1.00,VOLATILE,roost,1.00,2.00
battle-gen9nationaldex-10903494,118,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,roost,1.00,2.00
battle-gen9nationaldex-10903494,119,gliscor,TANK,1.00,slowbro,TANK,1.00,VOLATILE,roost,1.00,2.00
battle-gen9nationaldex-10903494,120,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,1.00,2.00
battle-gen9nationaldex-10903494,121,gliscor,TANK,0.71,slowbro,TANK,0.93,VOLATILE,struggle,0.71,1.93
battle-gen9nationaldex-10903494,122,gliscor,TANK,0.59,gliscor,TANK,1.00,OFFENSIVE_DIS,struggle,0.59,1.93
battle-gen9nationaldex-10903494,123,gliscor,TANK,0.30,slowbro,TANK,0.94,VOLATILE,struggle,0.30,1.94
battle-gen9nationaldex-10903503,102,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,uturn,1.00,1.00
battle-gen9nationaldex-10903503,103,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,uturn,1.00,1.00
battle-gen9nationaldex-10903503,104,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,uturn,1.00,1.00
battle-gen9nationaldex-10903503,105,gliscor,TANK,1.00,gliscor,TANK,1.00,OFFENSIVE_DIS,uturn,1.00,1.00
battle-gen9nationaldex-10903503,106,gliscor,TANK,1.00,gliscor,TANK,0.82,OFFENSIVE_DIS,uturn,1.00,0.82
battle-gen9nationaldex-10903503,107,gliscor,TANK,1.00,gliscor,TANK,0.64,OFFENSIVE_DIS,uturn,1.00,0.64
battle-gen9nationaldex-10903503,108,gliscor,TANK,1.00,gliscor,TANK,0.47,OFFENSIVE_DIS,uturn,1.00,0.47
battle-gen9nationaldex-10903503,109,gliscor,TANK,1.00,gliscor,TANK,0.30,OFFENSIVE_DIS,uturn,1.00,0.30
battle-gen9nationaldex-10903521,75,dubwool,TANK,1.00,urshifurapidstrike,UTILITY,0.25,DEFENSIVE_DIS,cottonguard,1.00,0.80
battle-gen9nationaldex-10903521,76,dubwool,TANK,1.00,tapulele,UTILITY,0.55,OFFENSIVE_DIS,cottonguard,1.00,0.80
battle-gen9nationaldex-10903521,77,dubwool,TANK,1.00,urshifurapidstrike,UTILITY,0.25,DEFENSIVE_DIS,cottonguard,1.00,0.80
battle-gen9nationaldex-10903521,78,dubwool,TANK,1.00,tapulele,UTILITY,0.55,OFFENSIVE_DIS,struggle,1.00,0.80
battle-gen9nationaldex-10903521,79,dubwool,TANK,0.81,urshifurapidstrike,UTILITY,0.18,DEFENSIVE_DIS,struggle,0.81,0.73
battle-gen9nationaldex-10903521,80,dubwool,TANK,0.59,tapulele,UTILITY,0.43,OFFENSIVE_DIS,struggle,0.59,0.61
battle-gen9nationaldex-10903521,81,dubwool,TANK,0.41,urshifurapidstrike,UTILITY,0.11,DEFENSIVE_DIS,struggle,0.41,0.54
battle-gen9nationaldex-10903521,82,dubwool,TANK,0.19,tapulele,UTILITY,0.33,OFFENSIVE_DIS,struggle,0.19,0.44
battle-gen9nationaldex-10903624,73,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,defog,1.00,2.00
battle-gen9nationaldex-10903624,74,gliscor,TANK,1.00,clefable,TANK,1.00,NEUTRAL,defog,1.00,2.00
battle-gen9nationaldex-10903624,75,gliscor,TANK,0.75,clefable,TANK,1.00,NEUTRAL,defog,0.75,2.00
battle-gen9nationaldex-10903624,76,gliscor,TANK,0.87,corviknight,TANK,1.00,OFFENSIVE_DIS,roost,0.87,2.00
battle-gen9nationaldex-10903624,77,gliscor,TANK,1.00,clefable,TANK,1.00,NEUTRAL,roost,1.00,2.00
battle-gen9nationaldex-10903624,78,gliscor,TANK,0.78,clefable,TANK,1.00,NEUTRAL,struggle,0.78,2.00
battle-gen9nationaldex-10903624,79,gliscor,TANK,0.32,clefable,TANK,0.98,NEUTRAL,struggle,0.32,1.98
battle-gen9nationaldex-10903624,80,gliscor,TANK,0.20,corviknight,TANK,0.92,OFFENSIVE_DIS,struggle,0.20,1.90
