Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10729394,100,corviknight,TANK,1.00,corviknight,TANK,0.89,STALEMATE,struggle,1.00,0.89
battle-gen9nationaldex-10729394,101,corviknight,TANK,0.81,corviknight,TANK,0.82,STALEMATE,struggle,0.81,0.82
battle-gen9nationaldex-10729394,102,corviknight,TANK,0.62,corviknight,TANK,0.75,STALEMATE,struggle,0.62,0.75
battle-gen9nationaldex-10729394,103,corviknight,TANK,0.44,corviknight,TANK,0.65,STALEMATE,struggle,0.44,0.65
battle-gen9nationaldex-10729394,104,corviknight,TANK,0.17,corviknight,TANK,0.33,STALEMATE,struggle,0.17,0.33
battle-gen9nationaldex-10729402,114,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.71,NEUTRAL,sludgebomb,1.88,0.71
battle-gen9nationaldex-10729402,115,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.44,NEUTRAL,sludgebomb,1.88,0.44
battle-gen9nationaldex-10729402,116,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.57,NEUTRAL,sludgebomb,1.88,0.57
battle-gen9nationaldex-10729402,117,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.18,NEUTRAL,sludgebomb,1.88,0.18
battle-gen9nationaldex-10729402,118,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.30,NEUTRAL,sludgebomb,1.88,0.30
battle-gen9nationaldex-10729402,119,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.39,NEUTRAL,sludgebomb,1.88,0.39
battle-gen9nationaldex-10729402,120,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.52,NEUTRAL,flamethrower,1.88,0.52
battle-gen9nationaldex-10729402,121,slowkinggalar,TANK,0.88,deoxysdefense,TANK,0.24,NEUTRAL,flamethrower,1.88,0.24
battle-gen9nationaldex-10729406,85,blissey,TANK,0.00,gliscor,TANK,0.19,OFFENSIVE_DIS,SWITCH->skarmory,2.43,0.19
battle-gen9nationaldex-10729406,86,skarmory,TANK,1.00,gliscor,TANK,0.19,STALEMATE,SWITCH->gliscor,2.43,0.19
battle-gen9nationaldex-10729406,87,gliscor,TANK,1.00,gliscor,TANK,0.31,NEUTRAL,SWITCH->pecharunt,2.43,0.31
battle-gen9nationaldex-10729406,88,pecharunt,TANK,0.43,gliscor,TANK,0.44,DEFENSIVE_DIS,partingshot,2.43,0.44
battle-gen9nationaldex-10729406,88,pecharunt,TANK,0.43,gliscor,TANK,0.44,DEFENSIVE_DIS,SWITCH->gliscor,2.43,0.44
battle-gen9nationaldex-10729406,89,gliscor,TANK,1.00,gliscor,TANK,0.56,NEUTRAL,SWITCH->skarmory,2.43,0.56
battle-gen9nationaldex-10729406,90,skarmory,TANK,0.95,gliscor,TANK,0.27,STALEMATE,SWITCH->pecharunt,2.38,0.27
battle-gen9nationaldex-10729406,91,pecharunt,TANK,0.38,gliscor,TANK,0.15,DEFENSIVE_DIS,shadowball,2.33,0.15
battle-gen9nationaldex-10729428,83,slowbro,TANK,1.00,latias,TANK,0.49,OFFENSIVE_DIS,SWITCH->corviknight,1.71,0.49
battle-gen9nationaldex-10729428,84,corviknight,TANK,0.78,latias,TANK,0.49,OFFENSIVE_ADV,SWITCH->slowbro,1.78,0.49
battle-gen9nationaldex-10729428,85,slowbro,TANK,1.00,latias,TANK,0.49,OFFENSIVE_DIS,scald,1.78,0.49
battle-gen9nationaldex-10729428,86,slowbro,TANK,1.00,latias,TANK,0.40,OFFENSIVE_DIS,scald,1.78,0.40
battle-gen9nationaldex-10729428,87,slowbro,TANK,1.00,latias,TANK,0.32,OFFENSIVE_DIS,scald,1.78,0.32
battle-gen9nationaldex-10729428,88,slowbro,TANK,1.00,latias,TANK,0.22,OFFENSIVE_DIS,teleport,1.78,0.22
battle-gen9nationaldex-10729428,88,slowbro,TANK,1.00,latias,TANK,0.22,OFFENSIVE_DIS,SWITCH->corviknight,1.78,0.22
battle-gen9nationaldex-10729428,89,corviknight,TANK,0.84,latias,TANK,0.22,OFFENSIVE_ADV,bravebird,1.84,0.22
battle-gen9nationaldex-10729441,111,corviknight,TANK,0.05,amoonguss,TANK,0.77,DOMINANT,SWITCH->heatran,1.05,1.71
battle-gen9nationaldex-10729441,112,heatran,TANK,1.00,amoonguss,TANK,0.83,DOMINANT,stealthrock,1.05,1.77
battle-gen9nationaldex-10729441,113,heatran,TANK,1.00,quagsire,TANK,0.94,DEFENSIVE_DIS,SWITCH->corviknight,1.05,1.77
battle-gen9nationaldex-10729441,114,corviknight,TANK,0.05,ferrothorn,TANK,1.00,DEFENSIVE_ADV,uturn,1.05,2.77
battle-gen9nationaldex-10729441,114,corviknight,TANK,0.00,ferrothorn,TANK,0.97,NEUTRAL,SWITCH->heatran,1.00,2.74
battle-gen9nationaldex-10729441,115,heatran,TANK,1.00,ferrothorn,TANK,0.97,OFFENSIVE_ADV,earthpower,1.00,2.74
battle-gen9nationaldex-10729441,116,heatran,TANK,0.82,ferrothorn,TANK,0.83,OFFENSIVE_ADV,earthpower,0.82,2.60
battle-gen9nationaldex-10729441,117,heatran,TANK,0.35,ferrothorn,TANK,0.70,VOLATILE,earthpower,0.35,2.47
battle-gen9nationaldex-10729492,122,drifblim,TANK,1.00,skarmory,TANK,1.00,NEUTRAL,defog,1.00,1.00
battle-gen9nationaldex-10729492,123,drifblim,TANK,1.00,skarmory,TANK,1.00,NEUTRAL,defog,1.00,1.00
battle-gen9nationaldex-10729492,124,drifblim,TANK,1.00,skarmory,TANK,1.00,NEUTRAL,defog,1.00,1.00
battle-gen9nationaldex-10729492,125,drifblim,TANK,1.00,skarmory,TANK,1.00,NEUTRAL,defog,1.00,1.00
battle-gen9nationaldex-10729492,126,drifblim,TANK,1.00,skarmory,TANK,1.00,NEUTRAL,defog,1.00,1.00
battle-gen9nationaldex-10729492,127,drifblim,TANK,0.98,skarmory,TANK,0.75,NEUTRAL,defog,0.98,0.75
battle-gen9nationaldex-10729492,128,drifblim,TANK,0.97,skarmory,TANK,0.50,NEUTRAL,defog,0.97,0.50
battle-gen9nationaldex-10729492,129,drifblim,TANK,0.95,skarmory,TANK,0.25,NEUTRAL,struggle,0.95,0.25
battle-gen9nationaldex-10729503,89,gliscor,TANK,1.00,rotomwash,TANK,1.00,VOLATILE,toxic,1.00,1.00
battle-gen9nationaldex-10729503,90,gliscor,TANK,1.00,rotomwash,TANK,0.94,VOLATILE,uturn,1.00,0.94
battle-gen9nationaldex-10729503,91,gliscor,TANK,0.98,rotomwash,TANK,0.88,VOLATILE,uturn,0.98,0.88
battle-gen9nationaldex-10729503,92,gliscor,TANK,0.94,rotomwash,TANK,0.82,VOLATILE,uturn,0.94,0.82
battle-gen9nationaldex-10729503,93,gliscor,TANK,0.89,rotomwash,TANK,0.71,VOLATILE,uturn,0.89,0.71
battle-gen9nationaldex-10729503,94,gliscor,TANK,0.82,rotomwash,TANK,0.56,VOLATILE,uturn,0.82,0.56
battle-gen9nationaldex-10729503,95,gliscor,TANK,0.72,rotomwash,TANK,0.39,VOLATILE,uturn,0.72,0.39
battle-gen9nationaldex-10729503,96,gliscor,TANK,0.60,rotomwash,TANK,0.18,VOLATILE,uturn,0.60,0.18
battle-gen9nationaldex-10729525,83,toxapex,TANK,0.89,ninetalesalola,TANK,0.62,DEFENSIVE_ADV,toxic,0.89,2.41
battle-gen9nationaldex-10729525,84,toxapex,TANK,0.89,heatran,TANK,1.00,VOLATILE,haze,0.89,2.44
battle-gen9nationaldex-10729525,85,toxapex,TANK,0.89,slowkinggalar,TANK,0.94,DEFENSIVE_DIS,haze,0.89,2.56
battle-gen9nationaldex-10729525,86,toxapex,TANK,0.89,ninetalesalola,TANK,0.62,DEFENSIVE_ADV,toxic,0.89,2.56
battle-gen9nationaldex-10729525,87,toxapex,TANK,0.89,slowkinggalar,TANK,0.94,DEFENSIVE_DIS,haze,0.89,2.56
battle-gen9nationaldex-10729525,88,toxapex,TANK,0.89,slowkinggalar,TANK,0.88,DEFENSIVE_DIS,haze,0.89,2.50
battle-gen9nationaldex-10729525,89,toxapex,TANK,0.89,slowkinggalar,TANK,0.82,DEFENSIVE_DIS,haze,0.89,2.44
battle-gen9nationaldex-10729525,90,toxapex,TANK,0.27,heatran,TANK,1.00,VOLATILE,recover,0.27,2.44
battle-gen9nationaldex-10729575,88,slowkinggalar,TANK,0.45,toxapex,TANK,0.78,OFFENSIVE_ADV,sludgebomb,0.45,0.78
battle-gen9nationaldex-10729575,89,slowkinggalar,TANK,0.39,toxapex,TANK,0.67,OFFENSIVE_ADV,sludgebomb,0.39,0.67
battle-gen9nationaldex-10729575,90,slowkinggalar,TANK,0.33,toxapex,TANK,0.55,OFFENSIVE_ADV,sludgebomb,0.33,0.55
battle-gen9nationaldex-10729575,91,slowkinggalar,TANK,0.27,toxapex,TANK,0.44,OFFENSIVE_ADV,sludgebomb,0.27,0.44
battle-gen9nationaldex-10729575,92,slowkinggalar,TANK,0.21,toxapex,TANK,0.32,OFFENSIVE_ADV,sludgebomb,0.21,0.32
battle-gen9nationaldex-10729575,93,slowkinggalar,TANK,0.15,toxapex,TANK,0.22,OFFENSIVE_ADV,sludgebomb,0.15,0.22
battle-gen9nationaldex-10729575,94,slowkinggalar,TANK,0.09,toxapex,TANK,0.11,OFFENSIVE_ADV,sludgebomb,0.09,0.11
battle-gen9nationaldex-10729575,95,slowkinggalar,TANK,0.03,toxapex,TANK,0.01,OFFENSIVE_ADV,sludgebomb,0.03,0.01
battle-gen9nationaldex-10729578,993,umbreon,TANK,1.00,quagsire,TANK,0.20,NEUTRAL,SWITCH->amoonguss,2.00,1.25
battle-gen9nationaldex-10729578,994,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->umbreon,2.00,1.25
battle-gen9nationaldex-10729578,995,umbreon,TANK,1.00,quagsire,TANK,0.20,NEUTRAL,SWITCH->amoonguss,2.00,1.25
battle-gen9nationaldex-10729578,996,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->umbreon,2.00,1.25
battle-gen9nationaldex-10729578,997,umbreon,TANK,1.00,quagsire,TANK,0.20,NEUTRAL,SWITCH->amoonguss,2.00,1.25
battle-gen9nationaldex-10729578,998,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->umbreon,2.00,1.25
battle-gen9nationaldex-10729578,999,umbreon,TANK,1.00,quagsire,TANK,0.20,NEUTRAL,SWITCH->amoonguss,2.00,1.25
battle-gen9nationaldex-10729578,1000,amoonguss,TANK,1.00,amoonguss,TANK,1.00,NEUTRAL,SWITCH->umbreon,2.00,1.25
battle-gen9nationaldex-10729596,73,heatran,TANK,1.00,clefable,TANK,0.95,DEFENSIVE_ADV,taunt,1.00,0.95
battle-gen9nationaldex-10729596,74,heatran,TANK,1.00,clefable,TANK,0.76,DEFENSIVE_ADV,taunt,1.00,0.76
battle-gen9nationaldex-10729596,75,heatran,TANK,1.00,clefable,TANK,0.57,DEFENSIVE_ADV,taunt,1.00,0.57
battle-gen9nationaldex-10729596,76,heatran,TANK,1.00,clefable,TANK,0.63,DEFENSIVE_ADV,taunt,1.00,0.63
battle-gen9nationaldex-10729596,77,heatran,TANK,1.00,clefable,TANK,0.44,DEFENSIVE_ADV,taunt,1.00,0.44
battle-gen9nationaldex-10729596,78,heatran,TANK,1.00,clefable,TANK,0.25,DEFENSIVE_ADV,taunt,1.00,0.25
battle-gen9nationaldex-10729596,79,heatran,TANK,1.00,clefable,TANK,0.31,DEFENSIVE_ADV,taunt,1.00,0.31
battle-gen9nationaldex-10729596,80,heatran,TANK,1.00,clefable,TANK,0.12,DEFENSIVE_ADV,taunt,1.00,0.12
battle-gen9nationaldex-10729621,128,mantine,TANK,1.00,aron,TANK,0.50,VOLATILE,toxic,1.00,2.32
battle-gen9nationaldex-10729621,129,mantine,TANK,1.00,slowbro,TANK,0.82,OFFENSIVE_DIS,toxic,1.00,2.20
battle-gen9nationaldex-10729621,130,mantine,TANK,1.00,slowbro,TANK,0.94,OFFENSIVE_DIS,toxic,1.00,2.32
battle-gen9nationaldex-10729621,131,mantine,TANK,1.00,hippowdon,TANK,0.76,DOMINANT,toxic,1.00,2.20
battle-gen9nationaldex-10729621,132,mantine,TANK,1.00,hippowdon,TANK,0.88,DOMINANT,struggle,1.00,2.32
battle-gen9nationaldex-10729621,133,mantine,TANK,0.75,slowbro,TANK,0.88,OFFENSIVE_DIS,struggle,0.75,1.76
battle-gen9nationaldex-10729621,134,mantine,TANK,0.33,hippowdon,TANK,0.76,DOMINANT,struggle,0.33,1.62
battle-gen9nationaldex-10729621,135,mantine,TANK,0.08,hippowdon,TANK,0.88,DOMINANT,struggle,0.08,1.74
battle-gen9nationaldex-10729633,78,araquanid,TANK,0.66,mawilemega,TANK,0.32,NEUTRAL,leechlife,1.96,2.32
battle-gen9nationaldex-10729633,79,araquanid,TANK,0.31,mawilemega,TANK,0.19,NEUTRAL,leechlife,1.61,2.19
battle-gen9nationaldex-10729633,79,araquanid,TANK,0.00,mawilemega,TANK,0.19,NEUTRAL,SWITCH->mawile,1.30,2.19
battle-gen9nationaldex-10729633,80,mawile,TANK,0.30,mawilemega,TANK,0.19,NEUTRAL,playrough,1.30,2.19
battle-gen9nationaldex-10729633,81,mawile,TANK,0.30,araquanid,TANK,1.00,NEUTRAL,SWITCH->tyranitar,1.30,2.00
battle-gen9nationaldex-10729633,82,tyranitar,TANK,0.45,araquanid,TANK,0.94,VOLATILE,earthquake,0.75,1.94
battle-gen9nationaldex-10729633,82,tyranitar,TANK,0.00,araquanid,TANK,0.80,VOLATILE,SWITCH->mawile,0.30,1.80
battle-gen9nationaldex-10729633,83,mawile,TANK,0.30,araquanid,TANK,0.80,NEUTRAL,playrough,0.30,1.80
battle-gen9nationaldex-10729669,94,serperior,TANK,0.94,heatran,TANK,1.00,DEFENSIVE_DIS,SWITCH->gliscor,1.77,1.02
battle-gen9nationaldex-10729669,95,gliscor,TANK,0.84,heatran,TANK,1.00,OFFENSIVE_ADV,uturn,1.77,1.02
battle-gen9nationaldex-10729669,95,gliscor,TANK,0.67,corviknight,TANK,0.00,OFFENSIVE_DIS,SWITCH->serperior,1.61,1.00
battle-gen9nationaldex-10729669,96,serperior,TANK,0.88,heatran,TANK,1.00,DEFENSIVE_DIS,SWITCH->gliscor,1.55,1.00
battle-gen9nationaldex-10729669,97,gliscor,TANK,0.67,heatran,TANK,1.00,OFFENSIVE_ADV,roost,1.55,1.00
battle-gen9nationaldex-10729669,98,gliscor,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->serperior,1.88,1.00
battle-gen9nationaldex-10729669,99,serperior,TANK,0.81,heatran,TANK,1.00,DEFENSIVE_DIS,SWITCH->gliscor,1.81,1.00
battle-gen9nationaldex-10729669,100,gliscor,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,earthquake,1.81,1.00
battle-gen9nationaldex-10729676,80,abomasnow,TANK,0.73,gliscor,TANK,1.00,VOLATILE,SWITCH->rillaboom,1.85,1.00
battle-gen9nationaldex-10729676,81,rillaboom,TANK,0.06,gliscor,TANK,1.00,DEFENSIVE_DIS,uturn,1.79,1.00
battle-gen9nationaldex-10729676,81,rillaboom,TANK,0.06,gliscor,TANK,0.86,DEFENSIVE_DIS,SWITCH->abomasnow,1.79,0.86
battle-gen9nationaldex-10729676,82,abomasnow,TANK,0.73,gliscor,TANK,0.98,VOLATILE,SWITCH->rillaboom,1.79,0.98
battle-gen9nationaldex-10729676,82,rillaboom,TANK,0.00,gliscor,TANK,1.00,DEFENSIVE_DIS,SWITCH->abomasnow,1.73,1.00
battle-gen9nationaldex-10729676,83,abomasnow,TANK,0.73,gliscor,TANK,1.00,VOLATILE,SWITCH->magnezone,1.73,1.00
battle-gen9nationaldex-10729676,84,magnezone,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_DIS,flashcannon,1.73,1.00
battle-gen9nationaldex-10729676,85,magnezone,TANK,1.00,gliscor,TANK,0.56,DEFENSIVE_DIS,flashcannon,1.73,0.56
battle-gen9nationaldex-10729677,78,gliscor,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->stakataka,2.42,3.66
battle-gen9nationaldex-10729677,79,stakataka,TANK,0.36,heatran,TANK,1.00,OFFENSIVE_ADV,bodypress,2.36,3.66
battle-gen9nationaldex-10729677,80,stakataka,TANK,0.29,heatran,TANK,0.76,OFFENSIVE_ADV,bodypress,2.29,3.42
battle-gen9nationaldex-10729677,80,stakataka,TANK,0.00,heatran,TANK,0.82,OFFENSIVE_ADV,SWITCH->gliscor,2.00,3.48
battle-gen9nationaldex-10729677,81,gliscor,TANK,0.88,heatran,TANK,0.82,OFFENSIVE_ADV,SWITCH->abomasnow,1.88,3.48
battle-gen9nationaldex-10729677,81,abomasnow,TANK,0.00,heatran,TANK,0.88,VOLATILE,SWITCH->gliscor,0.88,3.54
battle-gen9nationaldex-10729677,82,gliscor,TANK,0.75,heatran,TANK,0.88,OFFENSIVE_ADV,defog,0.75,3.54
battle-gen9nationaldex-10729677,83,gliscor,TANK,0.36,heatran,TANK,0.95,OFFENSIVE_ADV,defog,0.36,3.61
battle-gen9nationaldex-10729694,88,corviknight,TANK,0.99,quagsire,TANK,1.00,NEUTRAL,bravebird,0.99,1.46
battle-gen9nationaldex-10729694,89,corviknight,TANK,1.00,amoonguss,TANK,0.86,DOMINANT,bravebird,1.00,1.86
battle-gen9nationaldex-10729694,90,corviknight,TANK,0.97,quagsire,TANK,0.80,NEUTRAL,bravebird,0.97,1.66
battle-gen9nationaldex-10729694,91,corviknight,TANK,0.83,amoonguss,TANK,0.48,DOMINANT,bravebird,0.83,1.28
battle-gen9nationaldex-10729694,92,corviknight,TANK,0.72,quagsire,TANK,0.80,NEUTRAL,roost,0.72,0.80
battle-gen9nationaldex-10729694,93,corviknight,TANK,1.00,ferrothorn,TANK,1.00,DEFENSIVE_ADV,bravebird,1.00,1.80
battle-gen9nationaldex-10729694,94,corviknight,TANK,0.65,ferrothorn,TANK,0.84,NEUTRAL,bravebird,0.65,1.64
battle-gen9nationaldex-10729694,95,corviknight,TANK,0.25,ferrothorn,TANK,0.66,NEUTRAL,bravebird,0.25,1.46
battle-gen9nationaldex-10729702,131,clefable,TANK,0.42,heatran,TANK,1.00,CRITICAL_DIS,SWITCH->latiasmega,0.55,1.00
battle-gen9nationaldex-10729702,132,latiasmega,TANK,0.01,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->clefable,0.43,1.00
battle-gen9nationaldex-10729702,133,clefable,TANK,0.48,heatran,TANK,1.00,CRITICAL_DIS,struggle,0.49,1.00
battle-gen9nationaldex-10729702,134,clefable,TANK,0.29,heatran,TANK,1.00,CRITICAL_DIS,struggle,0.30,1.00
battle-gen9nationaldex-10729702,135,clefable,TANK,0.10,heatran,TANK,1.00,CRITICAL_DIS,SWITCH->latiasmega,0.11,1.00
battle-gen9nationaldex-10729702,135,latias,TANK,0.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->clefable,0.10,1.00
battle-gen9nationaldex-10729702,136,clefable,TANK,0.10,heatran,TANK,1.00,CRITICAL_DIS,thunderwave,0.10,1.00
battle-gen9nationaldex-10729702,137,clefable,TANK,0.16,heatran,TANK,1.00,CRITICAL_DIS,struggle,0.16,1.00
battle-gen9nationaldex-10729710,993,slowbro,TANK,0.94,slowbro,TANK,0.59,STALEMATE,SWITCH->gliscor,1.98,1.59
battle-gen9nationaldex-10729710,994,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,SWITCH->slowbro,2.04,1.59
battle-gen9nationaldex-10729710,995,slowbro,TANK,0.94,slowbro,TANK,0.86,STALEMATE,SWITCH->gliscor,1.98,1.86
battle-gen9nationaldex-10729710,996,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,SWITCH->slowbro,2.04,1.86
battle-gen9nationaldex-10729710,997,slowbro,TANK,0.94,slowbro,TANK,0.94,STALEMATE,SWITCH->gliscor,1.98,1.94
battle-gen9nationaldex-10729710,998,gliscor,TANK,1.00,slowbro,TANK,0.63,DEFENSIVE_DIS,SWITCH->slowbro,2.04,1.63
battle-gen9nationaldex-10729710,999,slowbro,TANK,0.92,slowbro,TANK,0.32,STALEMATE,SWITCH->gliscor,1.95,1.32
battle-gen9nationaldex-10729710,1000,gliscor,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_DIS,SWITCH->slowbro,2.04,1.32
battle-gen9nationaldex-10729730,139,toxapex,TANK,0.34,clefable,TANK,1.00,DEFENSIVE_ADV,haze,0.34,1.00
battle-gen9nationaldex-10729730,140,toxapex,TANK,0.20,clefable,TANK,1.00,DEFENSIVE_ADV,haze,0.20,1.00
battle-gen9nationaldex-10729730,141,toxapex,TANK,0.20,clefable,TANK,1.00,DEFENSIVE_ADV,haze,0.20,1.00
battle-gen9nationaldex-10729730,142,toxapex,TANK,0.20,clefable,TANK,1.00,DEFENSIVE_ADV,haze,0.20,1.00
battle-gen9nationaldex-10729730,143,toxapex,TANK,0.15,clefable,TANK,0.81,DEFENSIVE_ADV,haze,0.15,0.81
battle-gen9nationaldex-10729730,144,toxapex,TANK,0.12,clefable,TANK,0.62,DEFENSIVE_ADV,haze,0.12,0.62
battle-gen9nationaldex-10729730,145,toxapex,TANK,0.07,clefable,TANK,0.43,DEFENSIVE_ADV,haze,0.07,0.43
battle-gen9nationaldex-10729730,146,toxapex,TANK,0.03,clefable,TANK,0.24,DEFENSIVE_ADV,haze,0.03,0.24
battle-gen9nationaldex-10729800,80,pecharunt,TANK,0.85,amoonguss,TANK,0.30,DEFENSIVE_ADV,shadowball,0.85,0.30
battle-gen9nationaldex-10729800,81,pecharunt,TANK,0.82,amoonguss,TANK,0.36,DEFENSIVE_ADV,recover,0.82,0.36
battle-gen9nationaldex-10729800,82,pecharunt,TANK,0.76,amoonguss,TANK,0.42,DEFENSIVE_ADV,recover,0.76,0.42
battle-gen9nationaldex-10729800,83,pecharunt,TANK,0.96,amoonguss,TANK,0.49,DEFENSIVE_ADV,shadowball,0.96,0.49
battle-gen9nationaldex-10729800,84,pecharunt,TANK,0.96,amoonguss,TANK,0.35,DEFENSIVE_ADV,shadowball,0.96,0.35
battle-gen9nationaldex-10729800,85,pecharunt,TANK,0.92,amoonguss,TANK,0.41,DEFENSIVE_ADV,shadowball,0.92,0.41
battle-gen9nationaldex-10729800,86,pecharunt,TANK,0.89,amoonguss,TANK,0.47,DEFENSIVE_ADV,shadowball,0.89,0.47
battle-gen9nationaldex-10729800,87,pecharunt,TANK,0.86,amoonguss,TANK,0.21,DEFENSIVE_ADV,shadowball,0.86,0.21
battle-gen9nationaldex-10729873,74,deoxysdefense,TANK,0.72,audino,TANK,0.76,CRITICAL_DIS,teleport,0.72,0.76
battle-gen9nationaldex-10729873,75,deoxysdefense,TANK,0.59,audino,TANK,0.76,CRITICAL_DIS,teleport,0.59,0.76
battle-gen9nationaldex-10729873,76,deoxysdefense,TANK,0.45,audino,TANK,0.76,CRITICAL_DIS,taunt,0.45,0.76
battle-gen9nationaldex-10729873,77,deoxysdefense,TANK,0.32,audino,TANK,0.76,CRITICAL_DIS,teleport,0.32,0.76
battle-gen9nationaldex-10729873,78,deoxysdefense,TANK,0.27,audino,TANK,0.51,CRITICAL_DIS,teleport,0.27,0.51
battle-gen9nationaldex-10729873,79,deoxysdefense,TANK,0.22,audino,TANK,0.26,CRITICAL_DIS,taunt,0.22,0.26
battle-gen9nationaldex-10729873,80,deoxysdefense,TANK,0.22,audino,TANK,0.26,CRITICAL_DIS,teleport,0.22,0.26
battle-gen9nationaldex-10729873,81,deoxysdefense,TANK,0.16,audino,TANK,0.01,CRITICAL_DIS,teleport,0.16,0.01
battle-gen9nationaldex-10729889,84,reuniclus,TANK,1.00,garganacl,TANK,0.69,NEUTRAL,signalbeam,1.00,1.81
battle-gen9nationaldex-10729889,85,reuniclus,TANK,0.89,garganacl,TANK,0.49,NEUTRAL,signalbeam,0.89,1.61
battle-gen9nationaldex-10729889,86,reuniclus,TANK,0.89,garganacl,TANK,0.24,NEUTRAL,signalbeam,0.89,1.36
battle-gen9nationaldex-10729889,87,reuniclus,TANK,0.79,garganacl,TANK,0.07,NEUTRAL,psyshock,0.79,1.19
battle-gen9nationaldex-10729889,88,reuniclus,TANK,0.69,mandibuzz,TANK,0.49,DEFENSIVE_DIS,signalbeam,0.69,0.87
battle-gen9nationaldex-10729889,89,reuniclus,TANK,0.46,mandibuzz,TANK,0.27,DEFENSIVE_DIS,signalbeam,0.46,0.65
battle-gen9nationaldex-10729889,90,reuniclus,TANK,0.24,mandibuzz,TANK,0.04,DEFENSIVE_DIS,signalbeam,0.24,0.42
battle-gen9nationaldex-10729889,91,reuniclus,TANK,0.01,venusaur,TANK,0.26,OFFENSIVE_ADV,psyshock,0.01,0.26
battle-gen9nationaldex-10729966,135,hippowdon,TANK,0.13,mantine,TANK,1.00,CRITICAL_DIS,SWITCH->aron,1.63,1.00
battle-gen9nationaldex-10729966,136,aron,TANK,0.42,mantine,TANK,1.00,VOLATILE,SWITCH->slowbro,1.55,1.00
battle-gen9nationaldex-10729966,137,slowbro,TANK,0.75,mantine,TANK,1.00,NEUTRAL,slackoff,1.30,1.00
battle-gen9nationaldex-10729966,138,slowbro,TANK,0.88,mantine,TANK,1.00,NEUTRAL,SWITCH->hippowdon,1.43,1.00
battle-gen9nationaldex-10729966,138,hippowdon,TANK,0.00,mantine,TANK,0.75,CRITICAL_DIS,SWITCH->slowbro,1.42,0.75
battle-gen9nationaldex-10729966,139,slowbro,TANK,0.88,mantine,TANK,0.75,NEUTRAL,teleport,1.29,0.75
battle-gen9nationaldex-10729966,139,slowbro,TANK,0.85,mantine,TANK,0.34,NEUTRAL,SWITCH->aron,1.27,0.34
battle-gen9nationaldex-10729966,140,aron,TANK,0.33,mantine,TANK,0.34,VOLATILE,SWITCH->slowbro,1.33,0.34
battle-gen9nationaldex-10730064,83,slowbro,TANK,1.00,tapubulu,TANK,0.94,CRITICAL_DIS,scald,2.00,0.94
battle-gen9nationaldex-10730064,84,slowbro,TANK,1.00,tapubulu,TANK,0.86,CRITICAL_DIS,scald,2.00,0.86
battle-gen9nationaldex-10730064,85,slowbro,TANK,1.00,tapubulu,TANK,0.78,CRITICAL_DIS,scald,2.00,0.78
battle-gen9nationaldex-10730064,86,slowbro,TANK,1.00,tapubulu,TANK,0.69,CRITICAL_DIS,scald,2.00,0.69
battle-gen9nationaldex-10730064,87,slowbro,TANK,1.00,tapubulu,TANK,0.54,CRITICAL_DIS,scald,2.00,0.54
battle-gen9nationaldex-10730064,88,slowbro,TANK,1.00,tapubulu,TANK,0.40,CRITICAL_DIS,scald,2.00,0.40
battle-gen9nationaldex-10730064,89,slowbro,TANK,1.00,tapubulu,TANK,0.26,CRITICAL_DIS,scald,2.00,0.26
battle-gen9nationaldex-10730064,90,slowbro,TANK,1.00,tapubulu,TANK,0.12,CRITICAL_DIS,scald,2.00,0.12
battle-gen9nationaldex-10730116,93,deoxysdefense,TANK,0.75,clefable,TANK,0.93,OFFENSIVE_DIS,taunt,0.75,1.40
battle-gen9nationaldex-10730116,94,deoxysdefense,TANK,0.75,clefable,TANK,0.99,OFFENSIVE_DIS,taunt,0.75,1.46
battle-gen9nationaldex-10730116,95,deoxysdefense,TANK,0.53,clefable,TANK,1.00,OFFENSIVE_DIS,taunt,0.53,1.47
battle-gen9nationaldex-10730116,96,deoxysdefense,TANK,0.29,clefable,TANK,1.00,OFFENSIVE_DIS,taunt,0.29,1.47
